school,raw_F_count,raw_M_count,raw_?_count,cc_F_count,cc_M_count,ratio_F,cc_average_degree_F,cc_average_degree_M,cc_max_deg_F,cc_max_deg_M,cc_homophily_F,cc_homophily_M,b0_glm_F,b0_dispmod_glm_F,b0_glm_M,b0_dispmod_glm_M,cc_monophily_F,cc_monophily_M,chi_square_p_value_F,chi_square_p_value_M,cc_monophily_F_beta_binom,cc_monophily_M_beta_binom
comm46,742,800,8,708,716,0.49719101123595505,4.9830508474576272,4.5153631284916198,23,26,0.58701814058956914,0.55242808536962573,0.58701814037162026,0.61305404097128557,0.55242808534182841,0.57679252297729555,0.09676366956240823,0.153581104188377,1.0272893646856573e-11,0.0,0.11102760235873918,0.15231185310068238
comm47,486,495,17,463,471,0.49571734475374735,5.9092872570194386,5.1316348195329091,23,20,0.61111111111111105,0.54737277616880431,0.61111111111111138,0.63028159930570815,0.54737277616634683,0.56460541167431233,0.0819832439253134,0.12404045642218917,2.612419958136769e-08,4.382161300497955e-12,0.0892277510384848,0.12700728337039413
comm48,588,592,4,556,549,0.50316742081447963,5.6600719424460433,4.9562841530054644,27,20,0.59485224022878935,0.5784638000735024,0.59485224022878902,0.62668210317682926,0.5784638000735024,0.60236758851417505,0.1126633560472845,0.12102151517440193,5.728750807065808e-14,1.938338378693061e-12,0.12188339883582891,0.12973351299664268
comm49,954,966,9,902,862,0.5113378684807256,4.8281596452328159,4.7911832946635728,23,26,0.65556831228473023,0.5527845036319613,0.65556831228473178,0.6732329618799302,0.55278450361730602,0.58828709271864199,0.06045721173501961,0.1502751826358817,4.585817099389544e-07,0.0,0.08829112787952041,0.15051445419516746
comm5,76,82,1,76,77,0.49673202614379086,6.0394736842105265,6.0909090909090908,16,18,0.55773420479302827,0.53091684434968012,0.55773420479012825,0.55935071753118493,0.53091684434833242,0.53955238929939575,0.010232633019801443,0.04964497281477866,0.36527566380229315,0.08246510954814124,0.001255948611016986,0.03780199816914319
comm50,1311,1262,14,1253,1155,0.52034883720930236,5.2322426177174783,5.0450216450216452,25,27,0.62156802928615007,0.54659344431096624,0.62156802928615029,0.6417606048102501,0.54659344430631807,0.57232492837463167,0.07034278490884809,0.14915985322917086,5.563327576396659e-13,0.0,0.08819313853992997,0.14803161363674971
comm51,356,407,27,283,280,0.50266429840142091,2.9081272084805652,2.8535714285714286,13,13,0.69866342648845681,0.53441802252816017,0.69866342648845636,0.70486740909900947,0.53441802251777626,0.55332539048419316,0.04193067204635805,0.19666574780283302,0.16764496189299294,0.00023902344078041704,0.07313817410446805,0.18403976490814683
comm52,1061,726,12,955,633,0.6013853904282116,3.7780104712041886,4.2417061611374409,15,17,0.64745011086474491,0.50465549348230909,0.64745011086474524,0.65604813770704518,0.50465549348230887,0.53083530477940166,0.06689907551087461,0.1694489849481753,6.683627834314088e-05,2.7644553313166398e-14,0.07898100979270004,0.15090598218841483
comm53,331,306,10,258,222,0.53749999999999998,3.1744186046511627,3.3468468468468466,15,16,0.65689865689865701,0.55047106325706596,0.65689865689865679,0.66365144169889967,0.55047106325705875,0.56280519796099526,0.04563436381158621,0.10756768723135439,0.10561486823039534,0.011596941868809885,0.07801773402612884,0.10049662948702762
comm54,593,507,8,521,422,0.55249204665959706,3.6679462571976966,3.6137440758293837,25,17,0.65410779696493981,0.55475409836065581,0.65410779696494026,0.66547071782924527,0.55475409834848644,0.56330332601297373,0.05575754504837161,0.13194956293173216,0.006854691808548363,9.315270936061104e-06,0.08501373440800204,0.1269074017485165
